date,price
2020-06-08,728200.0
2020-06-09,734600.0
2020-06-10,740400.0
2020-06-11,740400.0
2020-06-13,741800.0
2020-06-14,740200.0
2020-06-15,756300.0
2020-06-16,756300.0
2020-06-18,765800.0
2020-06-20,802700.0
2020-06-21,821400.0
2020-06-22,844500.0
2020-06-23,835500.0
2020-06-24,812400.0
2020-06-25,812400.0
2020-06-27,855600.0
2020-06-28,857000.0
2020-06-29,874100.0
2020-06-30,865500.0
2020-07-01,889100.0
2020-07-04,929700.0
2020-07-05,929200.0
2020-07-06,938500.0
2020-07-07,959000.0
2020-07-08,966400.0
2020-07-09,966400.0
2020-07-11,966400.0
2020-07-12,986700.0
2020-07-13,995500.0
2020-07-14,1018300.0
2020-07-15,1037000.0
2020-07-16,1037000.0
2020-07-18,1058500.0
2020-07-20,950000.0
2020-07-21,966400.0
2020-07-22,952300.0
2020-07-23,952300.0
2020-07-26,1063100.0
2020-07-27,1065000.0
2020-07-28,1074700.0
2020-07-29,1084400.0
2020-07-30,1084400.0
2020-08-01,1068900.0
2020-08-02,1075600.0
2020-08-03,1078800.0
2020-08-04,1110000.0
2020-08-05,1128700.0
2020-08-06,1128700.0
2020-08-10,1031700.0
2020-08-11,1013700.0
2020-08-12,1025000.0
2020-08-13,1025000.0
2020-08-15,1038700.0
2020-08-16,1068400.0
2020-08-17,1059400.0
2020-08-18,1047900.0
2020-08-19,1052100.0
2020-08-20,1052100.0
2020-08-22,1040500.0
2020-08-23,1050000.0
2020-08-24,1053000.0
2020-08-25,1059700.0
2020-08-26,1061300.0
2020-08-27,1061300.0
2020-08-31,1116200.0
2020-09-01,1106500.0
2020-09-02,1106100.0
2020-09-03,1106100.0
2020-09-05,1097500.0
2020-09-06,1100500.0
2020-09-07,1122200.0
2020-09-08,1144200.0
2020-09-09,1154100.0
2020-09-10,1154100.0
2020-09-12,1197700.0
2020-09-13,1178600.0
2020-09-14,1219400.0
2020-09-15,1228400.0
2020-09-16,1215300.0
2020-09-17,1215300.0
2020-09-19,1248800.0
2020-09-20,1225700.0
2020-09-21,1235600.0
2020-09-22,1246400.0
2020-09-23,1246900.0
2020-09-24,1246900.0
2020-09-26,1256800.0
2020-09-27,1264900.0
2020-09-28,1292600.0
2020-09-29,1324000.0
2020-09-30,1351500.0
2020-10-01,1351500.0
2020-10-03,1301200.0
2020-10-04,1338300.0
2020-10-05,1365300.0
2020-10-06,1356100.0
2020-10-07,1356100.0
2020-10-11,1473800.0
2020-10-12,1475500.0
2020-10-13,1464400.0
2020-10-14,1494400.0
2020-10-20,1287500.0
2020-10-21,1356800.0
2020-10-22,1356800.0
2020-10-24,1315500.0
2020-10-26,1281800.0
2020-10-27,1253400.0
2020-10-28,1241800.0
2020-10-29,1241800.0
2020-10-31,1236500.0
2020-11-02,1315200.0
2020-11-07,1166300.0
2020-11-08,1223100.0
2020-11-09,1222900.0
2020-11-10,1219200.0
2020-11-11,1213400.0
2020-11-12,1213400.0
2020-11-14,1161700.0
2020-11-15,1171000.0
2020-11-16,1160300.0
2020-11-17,1122500.0
2020-11-18,1113000.0
2020-11-19,1113000.0
2020-11-21,1129900.0
2020-11-22,1112800.0
2020-11-23,1063400.0
2020-11-24,1056200.0
2020-11-25,1046100.0
2020-11-26,1046100.0
2020-11-28,1053000.0
2020-11-29,1055500.0
2020-11-30,1107900.0
2020-12-01,1107000.0
2020-12-02,1128200.0
2020-12-05,1127500.0
2020-12-06,1130100.0
2020-12-07,1144200.0
2020-12-08,1152500.0
2020-12-09,1152000.0
2020-12-10,1152000.0
2020-12-12,1129400.0
2020-12-13,1127100.0
2020-12-14,1137900.0
2020-12-15,1129900.0
2020-12-16,1137200.0
2020-12-17,1137200.0
2020-12-19,1137000.0
2020-12-20,1141200.0
2020-12-21,1142100.0
2020-12-22,1149000.0
2020-12-23,1153900.0
2020-12-24,1153900.0
2020-12-26,1146500.0
2020-12-27,1149300.0
2020-12-28,1143700.0
2020-12-29,1146900.0
2020-12-30,1154800.0
2021-01-02,1158000.0
2021-01-03,1188300.0
2021-01-04,1206500.0
2021-01-05,1166800.0
2021-01-06,1157300.0
2021-01-07,1157300.0
2021-01-09,1108600.0
2021-01-10,1101500.0
2021-01-11,1106100.0
2021-01-12,1082800.0
2021-01-13,1039100.0
2021-01-14,1039100.0
2021-01-16,999900.0
2021-01-18,962200.0
2021-01-19,992300.0
2021-01-20,1035200.0
2021-01-21,1035200.0
2021-01-23,1054600.0
2021-01-24,1065000.0
2021-01-25,1046500.0
2021-01-26,1055700.0
2021-01-27,1073100.0
2021-01-28,1073100.0
2021-01-30,1107700.0
2021-01-31,1094100.0
2021-02-01,1095500.0
2021-02-02,1088300.0
2021-02-03,1074400.0
2021-02-04,1074400.0
2021-02-06,1087600.0
2021-02-07,1131000.0
2021-02-08,1139800.0
2021-02-09,1139800.0
2021-02-11,1164900.0
2021-02-13,1152900.0
2021-02-14,1134500.0
2021-02-15,1153400.0
2021-02-16,1134900.0
2021-02-17,1140900.0
2021-02-18,1140900.0
2021-02-20,1082500.0
2021-02-21,1072100.0
2021-02-22,1091500.0
2021-02-23,1101900.0
2021-02-24,1101900.0
2021-02-27,1077200.0
2021-02-28,1081800.0
2021-03-01,1065000.0
2021-03-02,1062400.0
2021-03-03,1052100.0
2021-03-04,1052100.0
2021-03-06,1028700.0
2021-03-07,1012600.0
2021-03-08,1021100.0
2021-03-09,1028700.0
2021-03-10,1028700.0
2021-03-13,1044200.0
2021-03-14,1050400.0
2021-03-15,1066400.0
2021-03-16,1076800.0
2021-03-17,1085500.0
2021-03-18,1085500.0
2021-03-24,1083210.0
2021-03-27,1095500.0
2021-03-28,1103100.0
2021-03-30,1084600.0
2021-03-31,1084600.0
2021-04-03,1059900.0
2021-04-04,1059200.0
2021-04-05,1070100.0
2021-04-06,1058500.0
2021-04-07,1051100.0
2021-04-08,1051100.0
2021-04-10,1032900.0
2021-04-11,1039100.0
2021-04-12,1042800.0
2021-04-13,1037500.0
2021-04-14,1045400.0
2021-04-15,1045400.0
2021-04-17,1039600.0
2021-04-18,1019000.0
2021-04-19,1022800.0
2021-04-20,1021600.0
2021-04-21,1011700.0
2021-04-22,1011700.0
2021-04-24,1005700.0
2021-04-25,993600.0
2021-04-26,998300.0
2021-04-27,996400.0
2021-04-28,987400.0
2021-04-29,987400.0
2021-05-01,939900.0
2021-05-02,939400.0
2021-05-03,939400.0
2021-05-05,939900.0
2021-05-06,939900.0
